(40.677573586, -73.889688283)
(40.696450014, -73.943606737)
(40.687864317, -73.949390484)
(40.662978162, -73.934512165)
(40.668608646, -73.895027337)
(40.697428723, -73.931340834)
(40.662776404, -73.892506196)
(40.666221793, -73.949453765)
(40.646166925, -73.946168111)
(40.667178679, -73.918860129)
(40.683767303, -73.978742975)
(40.57220443, -73.994818082)
(40.672655973, -73.890767094)
(40.636081864, -73.965819796)
(40.683263065, -73.983635864)
(40.654223423, -73.911563409)
(40.645972092, -73.959695931)
(40.642162976, -73.947670325)
(40.683452127, -73.907504449)
(40.691471233, -73.944079726)
(40.656162127, -73.938126544)
(40.699539271, -73.91103807)
(40.677966381, -73.955335861)
(40.665074417, -73.887427263)
(40.669966843, -73.885886952)
(40.613131768, -73.98939786)
(40.638381562, -73.997659412)
(40.642859109, -73.958580768)
(40.63792476, -73.892124665)
(40.692801737, -73.932517569)
(40.67380937, -73.88299274)
(40.576576081, -73.985303502)
(40.662049731, -73.896252342)
(40.664239422, -73.908425011)
(40.679680394, -73.870147367)
(40.656072312, -73.939561051)
(40.686015495, -73.945894361)
(40.658689544, -73.919530026)
(40.658689544, -73.919530026)
(40.654217919, -73.936470517)
(40.617457153, -73.93680807)
(40.66499204, -73.884623052)
(40.672517206, -73.868333593)
(40.667715391, -73.906354741)
(40.667715391, -73.906354741)
(40.587770211, -73.956195471)
(40.585408947, -73.986025212)
(40.575226549, -73.997499636)
(40.67919247, -73.941277867)
(40.596720931, -73.956002353)
(40.59651851, -73.957853331)
(40.693392049, -73.990593143)
(40.643647334, -73.952688708)
(40.631683872, -73.928241643)
(40.651260064, -73.949620064)
(40.65262421, -73.933405121)
(40.619414361, -73.96219021)
(40.694534315, -73.956615768)
(40.681144959, -73.955669038)
(40.667533427, -73.86424849)
(40.651939037, -73.945806672)
(40.696549266, -73.939084394)
(40.695689767, -73.95636258)
(40.668608646, -73.895027337)
(40.673134637, -73.952977821)
(40.651206776, -73.941425027)
(40.663608625, -73.912599872)
(40.703772564, -73.942615925)
(40.686015495, -73.945894361)
(40.672204615, -73.876027181)
(40.707934228, -73.928931436)
(40.695791716, -73.939095905)
(40.697827306, -73.927820639)
(40.697827306, -73.927820639)
(40.675922882, -73.917930176)
(40.714150577, -73.948548081)
(40.707751939, -73.953606249)
(40.649837407, -73.886696184)
(40.646210737, -73.980088251)
(40.654950971, -73.961723173)
(40.677847561, -73.960678929)
(40.67645705, -73.864540372)
(40.66222879, -73.934429999)
(40.66222879, -73.934429999)
(40.671411663, -73.881511724)
(40.674425897, -73.87419528)
(40.660436625, -73.939773355)
(40.649722028, -73.895280484)
(40.728394292, -73.958184848)
(40.676818282, -73.87574461)
(40.65854885, -73.981998406)
(40.635082306, -73.88759315)
(40.586625391, -73.973315792)
(40.664515169, -73.906589923)
(40.638794054, -73.945374161)
(40.626383199, -73.961620674)
(40.672516084, -73.925205588)
(40.66499204, -73.884623052)
(40.627160198, -74.012621057)
(40.635970966, -74.012655151)
(40.673238089, -73.900070667)
(40.605803656, -73.964484785)
(40.640074066, -74.015563723)
(40.69876967, -73.933903594)
(40.655538482, -73.884098793)
(40.64109241, -73.927291071)
(40.688909192, -73.927256961)
(40.699946091, -73.911809307)
(40.716392592, -73.961424555)
(40.679670066, -73.936136211)
(40.695427087, -73.978732046)
(40.666335224, -73.951533552)
(40.678791464, -73.91093956)
(40.664031887, -73.909776986)
(40.714743681, -73.955715231)
(40.669838101, -73.914693322)
(40.671634714, -73.87443126)
(40.57557363, -73.981203625)
(40.605629978, -74.013157189)
(40.676788121, -73.983475219)
(40.705908146, -73.963100558)
(40.658654542, -73.998008312)
(40.689028728, -73.921213409)
(40.585075832, -73.935128591)
(40.585075832, -73.935128591)
(40.577556193, -73.987117607)
(40.698263928, -73.908774977)
(40.610693149, -73.96792534)
(40.676680341, -73.900418819)
(40.694746524, -73.979500377)
(40.600226218, -73.943817644)
(40.663161856, -73.87983228)
(40.696098015, -73.915590134)
(40.65713067, -73.919762571)
(40.666327295, -73.980403059)
(40.63926778, -73.937763876)
(40.663569288, -73.922840264)
(40.648613551, -73.905257203)
(40.689272458, -73.943641654)
(40.695808264, -73.921144092)
(40.574620784, -73.978907295)
(40.661301092, -73.906666511)
(40.639104514, -73.952209105)
(40.637338698, -73.950048529)
(40.693238154, -73.972368)
(40.680398609, -73.949558393)
(40.674293444, -73.961766148)
(40.667246186, -73.882582505)
(40.622622978, -73.986669433)
(40.66051961, -73.883452174)
(40.627160198, -74.012621057)
(40.681967344, -73.982367054)
(40.582620261, -73.986295804)
(40.633599194, -74.014949726)
(40.684461543, -73.97775121)
(40.679214691, -73.870955869)
(40.697154046, -73.94086896)
(40.67612923, -73.935999)
(40.660003935, -73.961186838)
(40.632240547, -73.947624063)
(40.617992847, -73.942934603)
(40.576955772, -74.002694096)
(40.645272431, -74.017377493)
(40.645272431, -74.017377493)
(40.645972092, -73.959695931)
(40.60410417, -73.98978463)
(40.698769895, -73.939295142)
(40.676647907, -73.952874399)
(40.584105406, -73.932504991)
(40.674510059, -73.953690657)
(40.59975614, -73.987088117)
(40.670667125, -73.875644318)
(40.670667125, -73.875644318)
(40.658990502, -73.900726355)
(40.594811338, -73.951156972)
(40.637444901, -73.948142424)
(40.592771278, -73.995893085)
(40.609778077, -74.003048376)
(40.662213495, -73.892262004)
(40.590974199, -73.978275632)
(40.673164918, -73.90776746)
(40.673164918, -73.90776746)
(40.627640175, -73.936521033)
(40.627640175, -73.936521033)
(40.644281061, -73.940213144)
(40.627152412, -74.007487471)
(40.67543008, -73.876352858)
(40.579179751, -73.958271063)
(40.666041572, -73.906966271)
(40.666898844, -73.878495425)
(40.697852725, -73.943879632)
(40.680890516, -73.94486737)
(40.644281061, -73.940213144)
(40.6619707, -73.950768987)
(40.685285317, -73.945747122)
(40.663975077, -73.877952866)
(40.647606082, -74.012942045)
(40.638008917, -73.977900012)
(40.712447818, -73.959814452)
(40.61354681, -73.916807466)
(40.703032823, -73.925766443)
(40.663253874, -73.961545395)
(40.638454741, -73.931891536)
(40.604092626, -73.984692433)
(40.62596719, -73.965399886)
(40.676811357, -73.964753415)
(40.665498262, -73.910625687)
(40.677640372, -73.874506479)
(40.677234755, -73.925824001)
(40.652224051, -73.957857785)
(40.616753424, -73.914019157)
(40.640383083, -73.897013882)
(40.705531375, -73.94712646)
(40.651273775, -74.003907983)
(40.718073929, -73.94496648)
(40.64567439, -73.995388941)
(40.717561425, -73.946593843)
(40.677292057, -73.906521555)
(40.643629883, -73.909743315)
(40.677292057, -73.906521555)
(40.670206898, -73.923942878)
(40.641985835, -73.950542308)
(40.588280653, -73.949300331)
(40.676680341, -73.900418819)
(40.638571622, -73.929985359)
(40.67123699, -73.877222202)
(40.649687373, -73.8934102)
(40.639787794, -73.951794247)
(40.618091468, -74.027852316)
(40.676625463, -73.872608452)
(40.572778158, -73.996502643)
(40.67844139, -73.949116423)
(40.675197218, -73.933299665)
(40.660443794, -73.879137939)
(40.577191856, -74.00057021)
(40.642569651, -73.989497681)
(40.695864034, -73.981822445)
(40.667324442, -73.936825712)
(40.667324442, -73.936825712)
(40.622154097, -73.955715421)
(40.664829724, -73.92797169)
(40.637488765, -73.971587598)
(40.667913584, -73.894336325)
(40.619346511, -73.920618461)
(40.663849009, -73.894822162)
(40.695548957, -73.9477871)
(40.678623092, -73.877132893)
(40.676753422, -73.933153901)
(40.683248453, -73.885518091)
(40.679947248, -73.9412087)
(40.651635743, -73.932811474)
(40.655642023, -73.959863084)
(40.648867133, -73.9508219)
(40.669874185, -73.881121529)
(40.663401076, -73.913998682)
(40.640853254, -73.931168437)
(40.700556596, -73.917070361)
(40.626004962, -73.990757543)
(40.66049011, -73.987227745)
(40.65080809, -73.958817288)
(40.696243235, -73.941756906)
(40.641989961, -73.931779828)
(40.649936789, -73.920045107)
(40.629666551, -73.924122376)
(40.708454857, -73.961779018)
(40.707585585, -73.928838029)
(40.60667872, -73.972591097)
(40.644012012, -73.891394138)
(40.710940436, -73.951382089)
(40.639410002, -73.985776095)
(40.583741232, -73.944407539)
(40.702937935, -73.927616742)
(40.688942411, -73.905041244)
(40.682455586, -73.880486165)
(40.628678043, -73.942374269)
(40.585110961, -73.934156489)
(40.675865402, -73.877895055)
(40.684199483, -73.889698956)
(40.658884437, -73.923573739)
(40.642379906, -73.908354117)
(40.629055551, -73.96700145)
(40.640176919, -73.957126732)
(40.598207949, -73.986026134)
(40.632045176, -73.922462392)
(40.639771016, -73.958006173)
(40.57801951, -73.982869675)
(40.692730804, -73.994325507)
(40.632020149, -74.020137374)
(40.683131014, -73.968871208)
(40.69426487, -73.932808185)
(40.677756138, -73.951290912)
(40.699529283, -73.989809683)
(40.639483032, -73.945449264)
(40.710750383, -73.964605617)
(40.703337718, -73.921957498)
(40.638811943, -74.027626761)
(40.667423537, -73.923708142)
(40.695864034, -73.981822445)
(40.682382242, -73.96161008)
(40.672590526, -73.891217824)
(40.655345114, -73.951512704)
(40.700511239, -73.941540394)
(40.661095016, -73.913406937)
(40.595922344, -73.997066762)
(40.693647983, -73.913306961)
(40.71842411, -73.954955221)
(40.652724649, -73.931502163)
(40.674861244, -73.875733836)
(40.698078486, -73.94531477)
(40.669488093, -73.943579065)
(40.672296411, -73.929405609)
(40.662229208, -73.894406603)
(40.679284397, -73.92905931)
(40.679284397, -73.92905931)
(40.608452701, -73.976386357)
(40.721344535, -73.948412654)
(40.721344535, -73.948412654)
(40.644396095, -73.906823484)
