(40.640335005, -74.169133466)
(40.578357295, -74.116176942)
(40.587910796, -74.103008888)
(40.638934957, -74.167396797)
(40.562740369, -74.14648255)
(40.594396324, -74.182815202)
(40.613589077, -74.073528274)
(40.624236772, -74.080755533)
(40.61893166, -74.083789265)
(40.635748327, -74.121447138)
(40.634981316, -74.162450845)
(40.563835044, -74.151109803)
(40.575803739, -74.169812399)
(40.626245194, -74.175157121)
(40.595899436, -74.063336446)
(40.62034827, -74.125648046)
(40.554623144, -74.198234395)
(40.578175676, -74.169526838)
(40.620474721, -74.152696905)
(40.636256697, -74.076014107)
(40.576511011, -74.103689666)
(40.544931693, -74.140146856)
(40.623238256, -74.161089408)
(40.597873608, -74.067011275)
(40.574140128, -74.106007765)
(40.551032776, -74.157579592)
(40.634710555, -74.124241122)
(40.646215775, -74.086281148)
(40.620077665, -74.154050403)
(40.5945994, -74.07940541)
(40.565775089, -74.124058923)
(40.542160706, -74.203493599)
(40.565183394, -74.115009492)
(40.643965227, -74.099643346)
(40.635852358, -74.16563801)
(40.582301992, -74.168936095)
(40.635627079, -74.092450163)
(40.542591895, -74.218300551)
(40.63075876, -74.104191867)
(40.612474041, -74.086305969)
(40.539920556, -74.150289392)
(40.632765597, -74.106753004)
(40.626858064, -74.163443377)
(40.565183394, -74.115009492)
(40.565183394, -74.115009492)
(40.565183394, -74.115009492)
(40.565183394, -74.115009492)
(40.565183394, -74.115009492)
(40.591365334, -74.159334643)
(40.553388078, -74.196578996)
(40.636818967, -74.118653127)
(40.624427193, -74.139777027)
(40.61368494, -74.158159705)
(40.542591895, -74.218300551)
(40.582608077, -74.162244247)
(40.624654396, -74.1592448)
(40.588555984, -74.156368378)
(40.619961582, -74.079032144)
(40.623226819, -74.149226973)
(40.647648477, -74.082646944)
(40.535278466, -74.211624747)
(40.633491128, -74.096406748)
(40.57697314, -74.169736175)
(40.59906688, -74.088370018)
(40.503836572, -74.238195906)
(40.610157076, -74.162664158)
(40.635114113, -74.13157748)
(40.63412778, -74.122503441)
(40.505865686, -74.236538189)
(40.619541709, -74.162546546)
(40.537187999, -74.199852)
(40.608178744, -74.162191142)
(40.645014517, -74.07720963)
(40.643735904, -74.084371736)
(40.633594648, -74.109539346)
(40.53809404, -74.196526814)
(40.54848732, -74.164180033)
(40.580314472, -74.101557176)
(40.623226819, -74.149226973)
(40.586049449, -74.168394728)
(40.582608077, -74.162244247)
(40.582608077, -74.162244247)
(40.58692579, -74.164083716)
(40.613724029, -74.084820045)
(40.602747502, -74.088569354)
(40.585944324, -74.101263312)
(40.555406859, -74.141604692)
(40.595898526, -74.085877649)
(40.579137357, -74.168848892)
(40.579137357, -74.168848892)
(40.549395831, -74.152243007)
(40.549240754, -74.188333829)
(40.575803739, -74.169812399)
(40.575803739, -74.169812399)
(40.634349124, -74.087516014)
(40.626179658, -74.134088798)
(40.575079742, -74.101991981)
(40.59461714, -74.188843495)
(40.64173826, -74.075678037)
(40.622676367, -74.106077649)
(40.626858064, -74.163443377)
(40.629604861, -74.102345508)
(40.608178744, -74.162191142)
(40.601700389, -74.19280679)
(40.631628881, -74.076167357)
(40.621415599, -74.080078505)
(40.637768802, -74.076426581)
(40.632559704, -74.075653217)
(40.638240578, -74.116151487)
(40.633637637, -74.128958884)
(40.57156584, -74.108580938)
(40.637084841, -74.1712114)
(40.637084841, -74.1712114)
(40.58692579, -74.164083716)
(40.610264838, -74.160200918)
(40.638219782, -74.079248337)
(40.636273714, -74.125505086)
(40.62100369, -74.098038513)
(40.635770091, -74.149561277)
(40.635770091, -74.149561277)
(40.575803739, -74.169812399)
(40.615969756, -74.067519302)
(40.576226678, -74.169651483)
(40.582033662, -74.083328962)
(40.59576601, -74.093874911)
(40.62676108, -74.078085534)
(40.582301992, -74.168936095)
(40.582301992, -74.168936095)
(40.55393525, -74.144124172)
(40.592627576, -74.068233833)
(40.563436327, -74.110817151)
(40.637301806, -74.133873344)
(40.613724029, -74.084820045)
(40.623226819, -74.149226973)
(40.632559704, -74.075653217)
(40.631628881, -74.076167357)
(40.626858064, -74.163443377)
(40.640754918, -74.076747088)
(40.586373818, -74.102884107)
(40.613015538, -74.134156001)
(40.582301992, -74.168936095)
(40.571025273, -74.114080082)
(40.645448464, -74.080810034)
(40.623226819, -74.149226973)
(40.575803739, -74.169812399)
(40.626179658, -74.134088798)
(40.582301992, -74.168936095)
(40.636694925, -74.088812579)
(40.599115841, -74.081546178)
(40.539526965, -74.165068264)
(40.529577795, -74.162586761)
(40.62481252, -74.127039769)
(40.530378047, -74.165373023)
(40.529524161, -74.163629836)
(40.569593176, -74.110564608)
(40.596605803, -74.094016526)
(40.575803739, -74.169812399)
(40.645774916, -74.084867997)
(40.549646588, -74.222328562)
(40.618444555, -74.105357719)
(40.544909306, -74.161379125)
(40.612411365, -74.114118394)
(40.625204579, -74.11439604)
(40.62860921, -74.131355704)
(40.628309061, -74.132198118)
(40.629283825, -74.131883016)
(40.614034216, -74.08478442)
(40.626245194, -74.175157121)
(40.64173826, -74.075678037)
(40.583669842, -74.093659899)
(40.646570434, -74.089117614)
(40.629014285, -74.132361633)
(40.620526131, -74.076269956)
(40.575803739, -74.169812399)
(40.623486837, -74.105254006)
(40.540437243, -74.147664126)
(40.582301992, -74.168936095)
(40.636282304, -74.086394409)
(40.626245194, -74.175157121)
(40.578291164, -74.101993285)
(40.61642951, -74.074197762)
(40.637662663, -74.093746492)
(40.639859436, -74.131943554)
(40.549395831, -74.152243007)
(40.582033662, -74.083328962)
(40.5999251, -74.078255807)
(40.638150666, -74.075915376)
(40.575803739, -74.169812399)
(40.626858064, -74.163443377)
(40.644344907, -74.084833746)
(40.644344907, -74.084833746)
(40.613724029, -74.084820045)
(40.632398051, -74.097179771)
(40.638063982, -74.166108302)
(40.632559704, -74.075653217)
(40.582301992, -74.168936095)
(40.623226819, -74.149226973)
(40.623226819, -74.149226973)
(40.613724029, -74.084820045)
(40.626142073, -74.157252583)
(40.612142831, -74.063910122)
(40.623226819, -74.149226973)
(40.579137357, -74.168848892)
(40.634701431, -74.16623324)
(40.648237259, -74.084499952)
(40.637200897, -74.10705555)
(40.612618212, -74.128770607)
(40.621210232, -74.083248193)
(40.582301992, -74.168936095)
(40.550056572, -74.154864122)
(40.61924092, -74.140886418)
(40.551347177, -74.154460491)
(40.549368557, -74.156201106)
(40.584237814, -74.156801092)
(40.608891993, -74.065682565)
(40.582301992, -74.168936095)
(40.607600916, -74.151151243)
(40.599237673, -74.083886984)
(40.551554827, -74.211852622)
(40.57697314, -74.169736175)
(40.630539825, -74.106479241)
(40.626921809, -74.075798131)
(40.604324001, -74.166755417)
(40.624236772, -74.080755533)
(40.64173826, -74.075678037)
(40.633655523, -74.146130206)
(40.634955956, -74.156995927)
(40.572024269, -74.119589094)
(40.592077004, -74.086888111)
(40.592077004, -74.086888111)
(40.635908876, -74.109150419)
(40.596619698, -74.070816136)
(40.613126512, -74.087351323)
(40.626142073, -74.157252583)
(40.626341081, -74.07815349)
(40.582301992, -74.168936095)
(40.626142073, -74.157252583)
(40.642529647, -74.114447364)
(40.545032276, -74.165617979)
(40.626142073, -74.157252583)
(40.631389522, -74.13149808)
(40.634955956, -74.156995927)
(40.626858064, -74.163443377)
(40.636538626, -74.167484465)
(40.640754918, -74.076747088)
(40.578175676, -74.169526838)
(40.57697314, -74.169736175)
(40.542591895, -74.218300551)
(40.582608077, -74.162244247)
(40.582301992, -74.168936095)
(40.637492364, -74.086914819)
(40.614681318, -74.122125578)
(40.627752334, -74.077517491)
(40.595284183, -74.167568229)
(40.635862542, -74.166189294)
(40.512355721, -74.231885905)
(40.636099595, -74.113449113)
(40.582301992, -74.168936095)
(40.62676108, -74.078085534)
(40.582301992, -74.168936095)
(40.623226819, -74.149226973)
(40.589050979, -74.10178649)
(40.579481971, -74.078030257)
(40.570101248, -74.13588753)
(40.508355731, -74.249277297)
(40.571125359, -74.133290776)
(40.603772407, -74.071198253)
(40.567035268, -74.11312306)
(40.600209289, -74.062389854)
(40.622118165, -74.084063433)
(40.626858064, -74.163443377)
(40.634741538, -74.109991595)
(40.542676213, -74.208374019)
(40.621073664, -74.078388669)
(40.634708187, -74.10455112)
(40.636816592, -74.080118607)
(40.619509213, -74.085954854)
(40.64732324, -74.080686178)
(40.613724029, -74.084820045)
(40.639777922, -74.121216662)
(40.580475543, -74.09941542)
(40.623226819, -74.149226973)
(40.630299493, -74.088904943)
(40.64173826, -74.075678037)
(40.634544549, -74.139736969)
(40.635692049, -74.134994245)
(40.515703478, -74.233699375)
(40.582439083, -74.094983012)
(40.55856113, -74.14560967)
(40.627723503, -74.17043445)
(40.636147167, -74.112523221)
(40.539013259, -74.176428758)
(40.579137357, -74.168848892)
(40.586049449, -74.168394728)
(40.586049449, -74.168394728)
(40.526175022, -74.201851424)
(40.58692579, -74.164083716)
(40.608178744, -74.162191142)
(40.624998356, -74.144025459)
(40.542591895, -74.218300551)
(40.610754996, -74.157065069)
(40.566416677, -74.108478988)
(40.624342023, -74.09395473)
(40.623341909, -74.095181711)
(40.628467619, -74.090314718)
(40.631381709, -74.126223642)
(40.588130525, -74.166156916)
(40.542199285, -74.145617193)
(40.582301992, -74.168936095)
(40.561888092, -74.129349434)
(40.621795467, -74.082424012)
(40.623226819, -74.149226973)
(40.582608077, -74.162244247)
(40.621345911, -74.131856525)
(40.62676108, -74.078085534)
(40.625479333, -74.143514952)
(40.630675013, -74.148015103)
(40.630413669, -74.139710306)
(40.557354745, -74.125907443)
(40.560329033, -74.163770066)
(40.574876657, -74.092214888)
(40.542591895, -74.218300551)
(40.567035268, -74.11312306)
(40.637782201, -74.076913014)
(40.514172338, -74.246590863)
(40.644891982, -74.109766895)
(40.615592742, -74.073584509)
(40.64173826, -74.075678037)
(40.621415599, -74.080078505)
(40.638063982, -74.166108302)
(40.548043125, -74.161919236)
(40.576116505, -74.082439637)
(40.64075428, -74.167722052)
(40.574870619, -74.169734432)
(40.578175676, -74.169526838)
(40.62634973, -74.131805169)
(40.612618212, -74.128770607)
(40.63972025, -74.088074347)
(40.636331895, -74.082402334)
(40.62676108, -74.078085534)
(40.618758398, -74.104331626)
(40.62481252, -74.127039769)
(40.626179658, -74.134088798)
(40.572132998, -74.109650927)
(40.567607863, -74.114203821)
(40.638063982, -74.166108302)
(40.614333601, -74.110408196)
(40.626142073, -74.157252583)
(40.630020959, -74.12048561)
(40.590350335, -74.06662567)
(40.636675629, -74.085295994)
(40.626858262, -74.13115412)
(40.612421278, -74.071171461)
(40.62893423, -74.117633979)
(40.63406531, -74.111042525)
(40.614095867, -74.066134311)
(40.598391912, -74.067800407)
(40.534341185, -74.236214461)
(40.598435154, -74.077548271)
(40.565395053, -74.111918153)
(40.626843961, -74.104989114)
(40.572465993, -74.169850708)
(40.625479333, -74.143514952)
(40.615061395, -74.137963685)
(40.589482879, -74.103774617)
(40.600480051, -74.092369086)
(40.626142073, -74.157252583)
(40.591524976, -74.164858344)
(40.57697314, -74.169736175)
(40.640754918, -74.076747088)
(40.575803739, -74.169812399)
(40.575803739, -74.169812399)
(40.565183394, -74.115009492)
(40.636491405, -74.089334746)
(40.541207207, -74.160909656)
(40.560677067, -74.169824334)
(40.582301992, -74.168936095)
(40.582301992, -74.168936095)
(40.541626299, -74.149361369)
(40.549742322, -74.22108025)
(40.601061112, -74.164377734)
(40.644720944, -74.07703272)
(40.614049443, -74.139510374)
(40.546935513, -74.162945637)
(40.557567278, -74.136869692)
(40.56207524, -74.113283814)
(40.572465993, -74.169850708)
(40.575803739, -74.169812399)
(40.636491639, -74.085414658)
(40.620318734, -74.162371933)
(40.575803739, -74.169812399)
(40.636902283, -74.086849196)
(40.633878055, -74.132364074)
(40.575803739, -74.169812399)
(40.557284608, -74.205061938)
(40.626436108, -74.150851663)
(40.631845002, -74.119044191)
(40.614100057, -74.129079619)
(40.611764387, -74.088275174)
(40.57156584, -74.108580938)
(40.58692579, -74.164083716)
(40.542591895, -74.218300551)
(40.552655931, -74.191276239)
(40.630411242, -74.082600378)
(40.582301992, -74.168936095)
(40.624427193, -74.139777027)
(40.57697314, -74.169736175)
(40.567035268, -74.11312306)
(40.63005185, -74.141550517)
(40.631346655, -74.135324114)
(40.631346655, -74.135324114)
(40.630637077, -74.10519323)
(40.590424964, -74.154511275)
(40.569611937, -74.108156629)
(40.63697274, -74.131224442)
(40.566416677, -74.108478988)
(40.615327752, -74.140139773)
(40.606934811, -74.090181147)
(40.623140111, -74.082847142)
(40.625270607, -74.1500601)
(40.636658796, -74.085785985)
(40.636282304, -74.086394409)
(40.57156584, -74.108580938)
(40.57156584, -74.108580938)
(40.596224943, -74.065346029)
(40.537708598, -74.150010992)
(40.639859436, -74.131943554)
(40.595365808, -74.086179432)
(40.582301992, -74.168936095)
(40.540437243, -74.147664126)
(40.530188119, -74.190510468)
(40.633517318, -74.115631661)
(40.633340307, -74.114229843)
(40.629054588, -74.106808313)
(40.603088511, -74.087716317)
(40.611357078, -74.132308614)
(40.59335201, -74.190370215)
(40.613037241, -74.145642054)
(40.548005918, -74.216195265)
(40.601700389, -74.19280679)
(40.575622896, -74.119411951)
(40.62676108, -74.078085534)
(40.614851923, -74.085113228)
(40.628615205, -74.080054721)
(40.577453442, -74.099497317)
(40.585417607, -74.163057533)
(40.585417607, -74.163057533)
(40.58788218, -74.094799932)
(40.63862573, -74.109662905)
(40.643440396, -74.079207694)
(40.553011019, -74.171524945)
(40.577453442, -74.099497317)
(40.638219782, -74.079248337)
(40.626858064, -74.163443377)
(40.613724029, -74.084820045)
(40.623226819, -74.149226973)
(40.611661375, -74.065886984)
(40.636256697, -74.076014107)
(40.608178744, -74.162191142)
(40.63685091, -74.139129281)
(40.636099595, -74.113449113)
(40.633349972, -74.094511444)
(40.542591895, -74.218300551)
(40.539306612, -74.216710388)
(40.567944526, -74.112383138)
(40.613573308, -74.110392532)
(40.542086568, -74.15002082)
(40.5826723, -74.091718035)
(40.542591895, -74.218300551)
(40.542591895, -74.218300551)
(40.56207524, -74.113283814)
(40.58692579, -74.164083716)
(40.579137357, -74.168848892)
(40.582608077, -74.162244247)
(40.632559704, -74.075653217)
(40.643440396, -74.079207694)
(40.547749381, -74.207965246)
(40.574251743, -74.128430264)
(40.590350335, -74.06662567)
(40.615423403, -74.084350357)
(40.639114103, -74.079941206)
(40.644434635, -74.082224962)
(40.567035268, -74.11312306)
(40.542591895, -74.218300551)
(40.645014517, -74.07720963)
(40.540437243, -74.147664126)
(40.623226819, -74.149226973)
(40.555635249, -74.213938395)
(40.636239572, -74.126603941)
(40.636247925, -74.110516514)
(40.594236119, -74.068080645)
(40.631666999, -74.138300647)
(40.602888506, -74.174134321)
(40.645014517, -74.07720963)
(40.645337665, -74.102711974)
(40.624427193, -74.139777027)
(40.542792213, -74.145578907)
(40.541924761, -74.182182338)
(40.641985291, -74.075678318)
(40.641048992, -74.08405125)
(40.5945994, -74.07940541)
(40.573240418, -74.095974221)
(40.643288367, -74.084558546)
(40.638984176, -74.171252305)
(40.637645444, -74.161257502)
(40.628467619, -74.090314718)
(40.547429555, -74.199486826)
(40.542591895, -74.218300551)
(40.519407295, -74.227716587)
(40.608178744, -74.162191142)
(40.610566773, -74.177035653)
(40.638063982, -74.166108302)
(40.64173826, -74.075678037)
(40.615214578, -74.084649048)
(40.569593176, -74.110564608)
(40.581854244, -74.155575069)
(40.6301173, -74.135058625)
(40.628856559, -74.140377132)
(40.64173826, -74.075678037)
(40.600597728, -74.078033328)
(40.645448464, -74.080810034)
(40.623226819, -74.149226973)
(40.612618456, -74.087703628)
(40.638707262, -74.131386391)
(40.64173826, -74.075678037)
(40.612618456, -74.087703628)
(40.627723503, -74.17043445)
(40.626339787, -74.12345461)
(40.551039832, -74.150267623)
(40.57156584, -74.108580938)
(40.569611937, -74.108156629)
(40.578175676, -74.169526838)
(40.637952023, -74.077442866)
(40.574140128, -74.106007765)
(40.639859436, -74.131943554)
(40.62968568, -74.075999417)
(40.639599873, -74.075978281)
(40.638389464, -74.164999348)
(40.616953779, -74.082245139)
(40.590533818, -74.080171092)
(40.575806053, -74.082842425)
(40.615739404, -74.087552847)
(40.639536936, -74.087303024)
(40.579514644, -74.158334383)
(40.613724029, -74.084820045)
(40.641047293, -74.0933693)
(40.544931693, -74.140146856)
(40.626245194, -74.175157121)
(40.624427193, -74.139777027)
(40.558187027, -74.16829571)
(40.633488671, -74.089251464)
(40.634955956, -74.156995927)
(40.60518916, -74.093564041)
(40.620555936, -74.169187809)
(40.551811795, -74.213897365)
(40.572072443, -74.09098717)
(40.542591895, -74.218300551)
(40.640661237, -74.095545122)
(40.542591895, -74.218300551)
(40.619933611, -74.075732561)
(40.61992226, -74.135801648)
(40.55342106, -74.211984489)
(40.503230831, -74.243019383)
(40.623226819, -74.149226973)
(40.630539825, -74.106479241)
(40.515632497, -74.244064299)
(40.607603626, -74.121046597)
(40.589251811, -74.06765791)
(40.623226819, -74.149226973)
(40.638984176, -74.171252305)
(40.587603573, -74.168009805)
(40.634251288, -74.086222444)
(40.58692579, -74.164083716)
(40.630675013, -74.148015103)
(40.575803739, -74.169812399)
(40.633132865, -74.113054962)
(40.630500465, -74.147142862)
(40.639859436, -74.131943554)
(40.582301992, -74.168936095)
(40.613724029, -74.084820045)
(40.582301992, -74.168936095)
(40.548217645, -74.199298471)
(40.638078183, -74.131842748)
(40.646448936, -74.078836495)
(40.611359698, -74.137098838)
(40.645103955, -74.078888958)
(40.60518916, -74.093564041)
(40.607603626, -74.121046597)
(40.62893423, -74.117633979)
(40.623226819, -74.149226973)
(40.64173826, -74.075678037)
(40.566416677, -74.108478988)
(40.529381909, -74.161352426)
(40.625204579, -74.11439604)
(40.64021216, -74.075676306)
(40.64173826, -74.075678037)
(40.582301992, -74.168936095)
(40.626179658, -74.134088798)
(40.623226819, -74.149226973)
(40.604295929, -74.084444336)
(40.642679747, -74.083570455)
(40.642141083, -74.080687118)
(40.639697709, -74.077441289)
(40.535092748, -74.156214509)
(40.636369999, -74.11750657)
(40.61368494, -74.158159705)
(40.636369999, -74.11750657)
(40.582301992, -74.168936095)
(40.613724029, -74.084820045)
(40.626245194, -74.175157121)
(40.613724029, -74.084820045)
(40.626142073, -74.157252583)
(40.607603626, -74.121046597)
(40.515703478, -74.233699375)
(40.624427193, -74.139777027)
(40.58692579, -74.164083716)
(40.639235511, -74.079018941)
(40.552650094, -74.115502504)
(40.638389464, -74.164999348)
(40.610786161, -74.139276651)
(40.613778242, -74.064779721)
(40.634720576, -74.122576587)
(40.5999251, -74.078255807)
(40.525092388, -74.236933557)
(40.57156584, -74.108580938)
(40.641499463, -74.075677766)
(40.5999251, -74.078255807)
(40.540383556, -74.150956035)
(40.616200517, -74.104035871)
(40.58692579, -74.164083716)
(40.567035268, -74.11312306)
(40.613724029, -74.084820045)
(40.582301992, -74.168936095)
(40.635862542, -74.166189294)
(40.639859436, -74.131943554)
(40.636665523, -74.07623796)
(40.639859436, -74.131943554)
(40.609826037, -74.157952475)
(40.626858064, -74.163443377)
(40.638473967, -74.121387243)
(40.604323762, -74.083918584)
(40.639697709, -74.077441289)
(40.590925778, -74.091898599)
(40.623848889, -74.081979859)
(40.575803739, -74.169812399)
(40.542591895, -74.218300551)
(40.569593176, -74.110564608)
(40.567944526, -74.112383138)
(40.569593176, -74.110564608)
(40.61642951, -74.074197762)
(40.542591895, -74.218300551)
(40.623902921, -74.125517847)
(40.624175498, -74.124743853)
(40.609770401, -74.074561323)
(40.63449931, -74.131551047)
(40.608890956, -74.153235851)
(40.542591895, -74.218300551)
(40.63750259, -74.084237746)
(40.607603626, -74.121046597)
(40.572576669, -74.088522149)
(40.624958725, -74.13599922)
(40.540437243, -74.147664126)
(40.579137357, -74.168848892)
(40.624540701, -74.136686423)
(40.595898526, -74.085877649)
(40.582608077, -74.162244247)
(40.569593176, -74.110564608)
(40.632559704, -74.075653217)
(40.569865874, -74.115172329)
(40.616501979, -74.136025214)
(40.608890956, -74.153235851)
(40.61888277, -74.127936205)
(40.575803739, -74.169812399)
(40.58692579, -74.164083716)
(40.635493814, -74.090907908)
(40.545332183, -74.183213491)
(40.545964085, -74.142102814)
(40.532801438, -74.204717012)
(40.645448464, -74.080810034)
(40.575343494, -74.104764171)
(40.634741538, -74.109991595)
(40.626031137, -74.176925368)
(40.608883423, -74.083157189)
(40.636369999, -74.11750657)
(40.62893423, -74.117633979)
(40.615969756, -74.067519302)
(40.633386324, -74.135079653)
(40.61452936, -74.066455303)
(40.57566209, -74.104545087)
(40.630958626, -74.121485258)
(40.564683889, -74.10641386)
(40.593542161, -74.161161796)
(40.599115841, -74.081546178)
(40.602432422, -74.09134545)
(40.602432422, -74.09134545)
(40.602432422, -74.09134545)
(40.57156584, -74.108580938)
(40.542080395, -74.177447877)
(40.608883423, -74.083157189)
(40.635772534, -74.15394972)
(40.625479333, -74.143514952)
(40.622532553, -74.163241864)
(40.577212048, -74.163991455)
(40.576226678, -74.169651483)
(40.631131511, -74.157689464)
(40.644389692, -74.083648269)
(40.562283061, -74.116807608)
(40.634544549, -74.139736969)
(40.546435331, -74.174577305)
(40.545574483, -74.175704868)
(40.64021216, -74.075676306)
(40.522418348, -74.184974306)
(40.589041623, -74.192640624)
(40.62676108, -74.078085534)
(40.626858064, -74.163443377)
(40.589689418, -74.099911604)
(40.570467847, -74.096351781)
(40.612807979, -74.062257559)
(40.563504153, -74.127459443)
(40.509058577, -74.244090647)
(40.582301992, -74.168936095)
(40.633659326, -74.136330402)
(40.588130525, -74.166156916)
(40.579086682, -74.111372308)
(40.597582783, -74.071364498)
(40.601794002, -74.164357932)
(40.616239224, -74.087200514)
(40.644754824, -74.087241385)
(40.617242302, -74.07367998)
(40.563746246, -74.14762927)
(40.58692579, -74.164083716)
(40.58692579, -74.164083716)
(40.640754918, -74.076747088)
(40.626245194, -74.175157121)
(40.631628881, -74.076167357)
(40.581057062, -74.16238448)
(40.609034673, -74.152494263)
(40.623226819, -74.149226973)
(40.578175676, -74.169526838)
(40.578175676, -74.169526838)
(40.635692049, -74.134994245)
(40.556497859, -74.138278196)
(40.601967004, -74.082503967)
(40.575755593, -74.084289461)
(40.610190341, -74.158500781)
(40.564391513, -74.15166173)
(40.608890956, -74.153235851)
(40.632334614, -74.100724832)
(40.636763538, -74.077430677)
(40.566090705, -74.133871003)
(40.626142073, -74.157252583)
(40.582301992, -74.168936095)
(40.567035268, -74.11312306)
(40.632575541, -74.131262632)
(40.598974985, -74.166338747)
(40.627723503, -74.17043445)
(40.63412778, -74.122503441)
(40.582608077, -74.162244247)
(40.549395831, -74.152243007)
(40.630539825, -74.106479241)
(40.524559712, -74.179534382)
(40.554094493, -74.192752179)
(40.55529583, -74.151187653)
(40.578174609, -74.156747258)
(40.56034632, -74.153232472)
(40.626142073, -74.157252583)
(40.58692579, -74.164083716)
(40.612931431, -74.076048775)
(40.564028575, -74.132171687)
(40.609349971, -74.083251411)
(40.63461697, -74.169562133)
(40.579436867, -74.100724254)
(40.584327988, -74.087464863)
(40.626779879, -74.074576724)
(40.58586008, -74.196069731)
(40.550338559, -74.140489248)
(40.575803739, -74.169812399)
(40.58692579, -74.164083716)
(40.57697314, -74.169736175)
(40.58692579, -74.164083716)
(40.58692579, -74.164083716)
(40.624427193, -74.139777027)
(40.575803739, -74.169812399)
(40.636256697, -74.076014107)
(40.602818371, -74.089210463)
(40.560712738, -74.177101482)
(40.575803739, -74.169812399)
(40.643576591, -74.098338332)
(40.575803739, -74.169812399)
(40.575803739, -74.169812399)
(40.575803739, -74.169812399)
(40.575803739, -74.169812399)
(40.575803739, -74.169812399)
(40.579137357, -74.168848892)
(40.587910796, -74.103008888)
(40.58692579, -74.164083716)
(40.537226396, -74.230615874)
(40.615737294, -74.066063899)
(40.575803739, -74.169812399)
(40.575955157, -74.105233099)
(40.608883423, -74.083157189)
(40.567035268, -74.11312306)
(40.557947285, -74.15328455)
(40.575803739, -74.169812399)
(40.630539825, -74.106479241)
(40.581961318, -74.104655749)
(40.641008033, -74.075850166)
(40.622663272, -74.145619831)
(40.574828064, -74.110000921)
(40.553084193, -74.184523023)
(40.560677067, -74.169824334)
(40.597385149, -74.090823614)
(40.548162885, -74.210003153)
(40.57105155, -74.090766211)
(40.64371198, -74.093985609)
(40.622663272, -74.145619831)
(40.624427193, -74.139777027)
(40.634414212, -74.118962304)
(40.560607068, -74.133446138)
(40.631118159, -74.076454992)
(40.586049449, -74.168394728)
(40.559670581, -74.126620787)
(40.556497859, -74.138278196)
(40.626179658, -74.134088798)
(40.622934398, -74.078733072)
(40.536856621, -74.210194278)
(40.513425614, -74.250454241)
(40.513425614, -74.250454241)
(40.508075381, -74.245633386)
(40.612618212, -74.128770607)
(40.613037241, -74.145642054)
(40.57697314, -74.169736175)
(40.613724029, -74.084820045)
(40.6120789, -74.093195519)
(40.6213558, -74.150616845)
(40.605629663, -74.084766543)
(40.645014517, -74.07720963)
(40.605629663, -74.084766543)
(40.552196088, -74.210919049)
(40.62893423, -74.117633979)
(40.63124554, -74.166368741)
(40.628474717, -74.116048029)
(40.636256697, -74.076014107)
(40.55342106, -74.211984489)
(40.57156584, -74.108580938)
(40.626858064, -74.163443377)
(40.61368494, -74.158159705)
(40.630686307, -74.085551337)
(40.566894203, -74.102580561)
(40.613724029, -74.084820045)
(40.607603626, -74.121046597)
(40.627555991, -74.144434463)
